productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
632843,Dipplin,Dipplin,https://tcgplayer-cdn.tcgplayer.com/product/632843_200w.jpg,3,24269,https://cpt.tcgcsv.com/T857,2025-11-29T18:41:27.127,1,,0.01,0.1,1.99,0.06,0.05,Normal,,017/182,Common,Grass,90,Stage 1,[G] Energy Loop (50)<br> Put an Energy attached to this Pokémon into your hand.,Rx2,3,,
632844,Hydrapple - 018/182,Hydrapple 018 182,https://tcgplayer-cdn.tcgplayer.com/product/632844_200w.jpg,3,24269,https://cpt.tcgcsv.com/V857,2025-11-13T18:12:41.273,1,,0.01,0.28,4.99,0.24,0.3,Reverse Holofoil,,018/182,Rare,Grass,170,Stage 2,"[G] Hydra Breath<br> Discard 6 Basic Grass Energy cards from your hand, and Knock Out your opponent's Active Pokémon. If you can't discard 6 cards in this way, this attack does nothing.",Rx2,3,[GCC] Whip Smash (140),
632844,Hydrapple - 018/182,Hydrapple 018 182,https://tcgplayer-cdn.tcgplayer.com/product/632844_200w.jpg,3,24269,https://cpt.tcgcsv.com/V857,2025-11-13T18:12:41.273,1,,0.01,0.17,5.95,0.16,0.1,Holofoil,,018/182,Rare,Grass,170,Stage 2,"[G] Hydra Breath<br> Discard 6 Basic Grass Energy cards from your hand, and Knock Out your opponent's Active Pokémon. If you can't discard 6 cards in this way, this attack does nothing.",Rx2,3,[GCC] Whip Smash (140),
632845,Team Rocket's Tarountula,Team Rockets Tarountula,https://tcgplayer-cdn.tcgplayer.com/product/632845_200w.jpg,3,24269,https://cpt.tcgcsv.com/W857,2025-11-29T23:49:38.117,1,,0.01,0.11,20.0,0.08,0.07,Normal,,019/182,Common,Grass,50,Basic,[G] Take Down (30)<br> This Pokémon also does 10 damage to itself.,Rx2,1,,
632845,Team Rocket's Tarountula,Team Rockets Tarountula,https://tcgplayer-cdn.tcgplayer.com/product/632845_200w.jpg,3,24269,https://cpt.tcgcsv.com/W857,2025-11-29T23:49:38.117,1,,0.01,0.2,1048.95,0.15,0.21,Reverse Holofoil,,019/182,Common,Grass,50,Basic,[G] Take Down (30)<br> This Pokémon also does 10 damage to itself.,Rx2,1,,
632846,Team Rocket's Spidops - 020/182,Team Rockets Spidops 020 182,https://tcgplayer-cdn.tcgplayer.com/product/632846_200w.jpg,3,24269,https://cpt.tcgcsv.com/X857,2025-12-11T20:13:27.97,1,"<strong>Ability: Charging Up</strong> Once during your turn, you may attach a Basic Energy card from your discard pile to this Pokémon.",0.01,0.2,15.0,0.17,0.24,Holofoil,,020/182,Rare,Grass,130,Stage 1,[GC] Rocket Rush (30x)<br> This attack does 30 damage for each of your Team Rocket's Pokémon in play.,Rx2,2,,
632846,Team Rocket's Spidops - 020/182,Team Rockets Spidops 020 182,https://tcgplayer-cdn.tcgplayer.com/product/632846_200w.jpg,3,24269,https://cpt.tcgcsv.com/X857,2025-12-11T20:13:27.97,1,"<strong>Ability: Charging Up</strong> Once during your turn, you may attach a Basic Energy card from your discard pile to this Pokémon.",0.01,0.3,10.26,0.26,0.25,Reverse Holofoil,,020/182,Rare,Grass,130,Stage 1,[GC] Rocket Rush (30x)<br> This attack does 30 damage for each of your Team Rocket's Pokémon in play.,Rx2,2,,
632847,Rellor,Rellor,https://tcgplayer-cdn.tcgplayer.com/product/632847_200w.jpg,3,24269,https://cpt.tcgcsv.com/Z857,2025-11-29T20:24:59.467,1,,0.01,0.15,14.0,0.09,0.1,Reverse Holofoil,,024/182,Common,Grass,40,Basic,[C] Collect<br> Draw a card.,Rx2,1,[G] Rollout (10),
632847,Rellor,Rellor,https://tcgplayer-cdn.tcgplayer.com/product/632847_200w.jpg,3,24269,https://cpt.tcgcsv.com/Z857,2025-11-29T20:24:59.467,1,,0.01,0.1,2.28,0.05,0.03,Normal,,024/182,Common,Grass,40,Basic,[C] Collect<br> Draw a card.,Rx2,1,[G] Rollout (10),
632848,Rabsca ex,Rabsca ex,https://tcgplayer-cdn.tcgplayer.com/product/632848_200w.jpg,3,24269,https://cpt.tcgcsv.com/-857,2025-11-13T18:12:43.317,1,,0.15,0.63,5.0,0.44,0.47,Holofoil,,025/182,Double Rare,Grass,250,Stage 1,[C] Upside-Down Draw<br> Draw 3 cards from the bottom of your deck.,Rx2,1,[GCC] Psychic (20+)<br> This attack does 90 more damage for each Energy attached to your opponent's Active Pokémon.,
632849,Teal Mask Ogerpon,Teal Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632849_200w.jpg,3,24269,https://cpt.tcgcsv.com/_857,2025-11-29T23:41:52.953,1,,0.01,0.1,1.99,0.05,0.07,Normal,,026/182,Uncommon,Grass,110,Basic,"[C] Grass Kagura<br> Search your deck for a Basic Grass Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Rx2,1,"[GGC] Ogre's Hammer (120)<br> During your next turn, this Pokémon can't use Ogre's Hammer.",
632849,Teal Mask Ogerpon,Teal Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632849_200w.jpg,3,24269,https://cpt.tcgcsv.com/_857,2025-11-29T23:41:52.953,1,,0.05,0.25,2.66,0.23,0.21,Reverse Holofoil,,026/182,Uncommon,Grass,110,Basic,"[C] Grass Kagura<br> Search your deck for a Basic Grass Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Rx2,1,"[GGC] Ogre's Hammer (120)<br> During your next turn, this Pokémon can't use Ogre's Hammer.",
632850,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/632850_200w.jpg,3,24269,https://cpt.tcgcsv.com/0957,2025-11-29T19:09:22.69,1,,0.01,0.15,24.0,0.12,0.1,Reverse Holofoil,,027/182,Common,Fire,80,Basic,[R] Live Coal (10),Wx2,2,[CC] Dig Claws (20),
632850,Growlithe,Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/632850_200w.jpg,3,24269,https://cpt.tcgcsv.com/0957,2025-11-29T19:09:22.69,1,,0.01,0.12,10.0,0.1,0.07,Normal,,027/182,Common,Fire,80,Basic,[R] Live Coal (10),Wx2,2,[CC] Dig Claws (20),
632851,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/632851_200w.jpg,3,24269,https://cpt.tcgcsv.com/2957,2025-11-29T04:29:31.293,1,,0.01,0.1,1.49,0.08,0.07,Normal,,028/182,Uncommon,Fire,140,Stage 1,[CC] Flare (50),Wx2,3,"[RCC] Punishing Fang (100+)<br> If your opponent's Active Pokémon is a Darkness Pokémon, this attack does 100 more damage.",
632851,Arcanine,Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/632851_200w.jpg,3,24269,https://cpt.tcgcsv.com/2957,2025-11-29T04:29:31.293,1,,0.05,0.31,10.28,0.28,0.27,Reverse Holofoil,,028/182,Uncommon,Fire,140,Stage 1,[CC] Flare (50),Wx2,3,"[RCC] Punishing Fang (100+)<br> If your opponent's Active Pokémon is a Darkness Pokémon, this attack does 100 more damage.",
632852,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/632852_200w.jpg,3,24269,https://cpt.tcgcsv.com/3957,2025-11-29T20:21:15.49,1,,0.01,0.12,10.0,0.08,0.1,Normal,,029/182,Common,Fire,70,Basic,[C] Double Headbutt (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Wx2,1,,
632852,Ponyta,Ponyta,https://tcgplayer-cdn.tcgplayer.com/product/632852_200w.jpg,3,24269,https://cpt.tcgcsv.com/3957,2025-11-29T20:21:15.49,1,,0.01,0.19,2.37,0.14,0.12,Reverse Holofoil,,029/182,Common,Fire,70,Basic,[C] Double Headbutt (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Wx2,1,,
632853,Rapidash - 030/182,Rapidash 030 182,https://tcgplayer-cdn.tcgplayer.com/product/632853_200w.jpg,3,24269,https://cpt.tcgcsv.com/5957,2025-11-29T20:24:35.917,1,"<strong>Ability: Hurried Gait</strong> Once during your turn, you may draw a card.",0.01,0.1,3.34,0.06,0.07,Normal,,030/182,Uncommon,Fire,110,Stage 1,[RC] Fire Mane (60),Wx2,1,,
632853,Rapidash - 030/182,Rapidash 030 182,https://tcgplayer-cdn.tcgplayer.com/product/632853_200w.jpg,3,24269,https://cpt.tcgcsv.com/5957,2025-11-29T20:24:35.917,1,"<strong>Ability: Hurried Gait</strong> Once during your turn, you may draw a card.",0.06,0.28,2.49,0.2,0.26,Reverse Holofoil,,030/182,Uncommon,Fire,110,Stage 1,[RC] Fire Mane (60),Wx2,1,,
632854,Ethan's Cyndaquil,Ethans Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/632854_200w.jpg,3,24269,https://cpt.tcgcsv.com/6957,2025-11-29T18:51:38.3,1,,0.01,0.13,20.0,0.07,0.08,Normal,,032/182,Common,Fire,70,Basic,[R] Ember (30)<br> Discard an Energy from this Pokémon.,Wx2,1,,
632854,Ethan's Cyndaquil,Ethans Cyndaquil,https://tcgplayer-cdn.tcgplayer.com/product/632854_200w.jpg,3,24269,https://cpt.tcgcsv.com/6957,2025-11-29T18:51:38.3,1,,0.04,0.2,20.0,0.16,0.19,Reverse Holofoil,,032/182,Common,Fire,70,Basic,[R] Ember (30)<br> Discard an Energy from this Pokémon.,Wx2,1,,
632855,Ethan's Quilava,Ethans Quilava,https://tcgplayer-cdn.tcgplayer.com/product/632855_200w.jpg,3,24269,https://cpt.tcgcsv.com/7957,2025-11-29T18:52:49.19,1,"<strong>Ability: Bonded by the Journey</strong> Once during your turn, you may search your deck for an Ethan's Adventure card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.25,1.6,0.22,0.2,Reverse Holofoil,,033/182,Common,Fire,100,Stage 1,[R] Combustion (40),Wx2,1,,
632855,Ethan's Quilava,Ethans Quilava,https://tcgplayer-cdn.tcgplayer.com/product/632855_200w.jpg,3,24269,https://cpt.tcgcsv.com/7957,2025-11-29T18:52:49.19,1,"<strong>Ability: Bonded by the Journey</strong> Once during your turn, you may search your deck for an Ethan's Adventure card, reveal it, and put it into your hand. Then, shuffle your deck.",0.01,0.2,3.0,0.13,0.07,Normal,,033/182,Common,Fire,100,Stage 1,[R] Combustion (40),Wx2,1,,
632856,Team Rocket's Houndour,Team Rockets Houndour,https://tcgplayer-cdn.tcgplayer.com/product/632856_200w.jpg,3,24269,https://cpt.tcgcsv.com/8957,2025-11-29T22:44:11.693,1,,0.01,0.1,2.28,0.06,0.03,Normal,,037/182,Common,Fire,70,Basic,[R] Steady Firebreathing (20),Wx2,1,,
632856,Team Rocket's Houndour,Team Rockets Houndour,https://tcgplayer-cdn.tcgplayer.com/product/632856_200w.jpg,3,24269,https://cpt.tcgcsv.com/8957,2025-11-29T22:44:11.693,1,,0.01,0.15,10.1,0.08,0.11,Reverse Holofoil,,037/182,Common,Fire,70,Basic,[R] Steady Firebreathing (20),Wx2,1,,
632857,Team Rocket's Houndoom - 038/182,Team Rockets Houndoom 038 182,https://tcgplayer-cdn.tcgplayer.com/product/632857_200w.jpg,3,24269,https://cpt.tcgcsv.com/9957,2025-11-29T23:26:22.5,1,,0.01,0.1,3.0,0.06,0.08,Normal,,038/182,Uncommon,Fire,130,Stage 1,[R] Cruel Coal<br> Your opponent's Active Pokémon is now Burned and Confused.,Wx2,2,[RC] Scorching Fire (120)<br> Discard an Energy from this Pokémon.,
632857,Team Rocket's Houndoom - 038/182,Team Rockets Houndoom 038 182,https://tcgplayer-cdn.tcgplayer.com/product/632857_200w.jpg,3,24269,https://cpt.tcgcsv.com/9957,2025-11-29T23:26:22.5,1,,0.1,0.29,20.0,0.22,0.25,Reverse Holofoil,,038/182,Uncommon,Fire,130,Stage 1,[R] Cruel Coal<br> Your opponent's Active Pokémon is now Burned and Confused.,Wx2,2,[RC] Scorching Fire (120)<br> Discard an Energy from this Pokémon.,
632858,Ethan's Ho-Oh ex - 039/182,Ethans Ho Oh ex 039 182,https://tcgplayer-cdn.tcgplayer.com/product/632858_200w.jpg,3,24269,https://cpt.tcgcsv.com/b957,2025-11-29T05:27:50.24,1,"<strong>Ability: Golden Flame</strong> Once during your turn, you may attach up to 2 Basic Fire Energy cards from your hand to 1 of your Benched Ethan's Pokémon.",0.05,0.88,50.0,0.65,0.67,Holofoil,,039/182,Double Rare,Fire,230,Basic,[RRRR] Shining Feathers (160)<br> Heal 50 damage from each of your Pokémon.,Wx2,2,,
632859,Torchic,Torchic,https://tcgplayer-cdn.tcgplayer.com/product/632859_200w.jpg,3,24269,https://cpt.tcgcsv.com/c957,2025-11-30T00:01:34.08,1,,0.01,0.18,2.11,0.12,0.11,Reverse Holofoil,,040/182,Common,Fire,70,Basic,[C] Collect<br> Draw a card.,Wx2,1,[R] Combustion (10),
632859,Torchic,Torchic,https://tcgplayer-cdn.tcgplayer.com/product/632859_200w.jpg,3,24269,https://cpt.tcgcsv.com/c957,2025-11-30T00:01:34.08,1,,0.01,0.1,20.0,0.07,0.08,Normal,,040/182,Common,Fire,70,Basic,[C] Collect<br> Draw a card.,Wx2,1,[R] Combustion (10),
632860,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/632860_200w.jpg,3,24269,https://cpt.tcgcsv.com/d957,2025-11-29T04:53:41.907,1,,0.01,0.12,20.0,0.08,0.1,Normal,,041/182,Common,Fire,100,Stage 1,[C] Combustion (20),Wx2,2,[RC] Double Kick (40x)<br> Flip 2 coins. This attack does 40 damage for each heads.,
632860,Combusken,Combusken,https://tcgplayer-cdn.tcgplayer.com/product/632860_200w.jpg,3,24269,https://cpt.tcgcsv.com/d957,2025-11-29T04:53:41.907,1,,0.01,0.17,2.47,0.12,0.12,Reverse Holofoil,,041/182,Common,Fire,100,Stage 1,[C] Combustion (20),Wx2,2,[RC] Double Kick (40x)<br> Flip 2 coins. This attack does 40 damage for each heads.,
632861,Blaziken - 042/182,Blaziken 042 182,https://tcgplayer-cdn.tcgplayer.com/product/632861_200w.jpg,3,24269,https://cpt.tcgcsv.com/f957,2025-11-29T03:17:47.953,1,,0.06,0.3,20.0,0.27,0.3,Reverse Holofoil,,042/182,Rare,Fire,170,Stage 2,[CC] Heat Blast (70),Wx2,2,[RRC] Inferno Kick Flurry (120)<br> Discard 2 Energy from this Pokémon. This attack also does 120 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,
632861,Blaziken - 042/182,Blaziken 042 182,https://tcgplayer-cdn.tcgplayer.com/product/632861_200w.jpg,3,24269,https://cpt.tcgcsv.com/f957,2025-11-29T03:17:47.953,1,,0.01,0.17,20.0,0.13,0.12,Holofoil,,042/182,Rare,Fire,170,Stage 2,[CC] Heat Blast (70),Wx2,2,[RRC] Inferno Kick Flurry (120)<br> Discard 2 Energy from this Pokémon. This attack also does 120 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,
632862,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632862_200w.jpg,3,24269,https://cpt.tcgcsv.com/g957,2025-11-29T19:08:04.963,1,,0.01,0.17,24.0,0.15,0.14,Reverse Holofoil,,043/182,Common,Fire,80,Basic,[R] Singe<br> Your opponent's Active Pokémon is now Burned.,Wx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632862,Heat Rotom,Heat Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632862_200w.jpg,3,24269,https://cpt.tcgcsv.com/g957,2025-11-29T19:08:04.963,1,,0.01,0.1,2.0,0.08,0.09,Normal,,043/182,Common,Fire,80,Basic,[R] Singe<br> Your opponent's Active Pokémon is now Burned.,Wx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632863,Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632863_200w.jpg,3,24269,https://cpt.tcgcsv.com/h957,2025-11-29T19:10:19.113,1,,0.03,0.28,2.99,0.29,0.22,Reverse Holofoil,,044/182,Uncommon,Fire,110,Basic,"[C] Fire Kagura<br> Search your deck for a Basic Fire Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Wx2,1,[RRC] Searing Flame (80)<br> Your opponent's Active Pokémon is now Burned.,
632863,Hearthflame Mask Ogerpon,Hearthflame Mask Ogerpon,https://tcgplayer-cdn.tcgplayer.com/product/632863_200w.jpg,3,24269,https://cpt.tcgcsv.com/h957,2025-11-29T19:10:19.113,1,,0.01,0.1,1.49,0.07,0.05,Normal,,044/182,Uncommon,Fire,110,Basic,"[C] Fire Kagura<br> Search your deck for a Basic Fire Energy card and attach it to 1 of your Pokémon. Then, shuffle your deck.",Wx2,1,[RRC] Searing Flame (80)<br> Your opponent's Active Pokémon is now Burned.,
632864,Team Rocket's Articuno,Team Rockets Articuno,https://tcgplayer-cdn.tcgplayer.com/product/632864_200w.jpg,3,24269,https://cpt.tcgcsv.com/j957,2025-11-13T18:12:39.913,1,<strong>Ability: Repelling Veil</strong> Prevent all effects of attacks used by your opponent's Pokémon done to your Basic Team Rocket's Pokémon in play. <em>(Existing effects are not removed. Damage is not an effect.)</em>,0.08,0.35,2.66,0.3,0.31,Reverse Holofoil,,051/182,Rare,Water,120,Basic,"[WCC] Dark Frost (60+)<br> If this Pokémon has any 182 attached, this attack does 60 more damage.",Lx2,1,,F-30
632864,Team Rocket's Articuno,Team Rockets Articuno,https://tcgplayer-cdn.tcgplayer.com/product/632864_200w.jpg,3,24269,https://cpt.tcgcsv.com/j957,2025-11-13T18:12:39.913,1,<strong>Ability: Repelling Veil</strong> Prevent all effects of attacks used by your opponent's Pokémon done to your Basic Team Rocket's Pokémon in play. <em>(Existing effects are not removed. Damage is not an effect.)</em>,0.01,0.2,4.0,0.14,0.14,Holofoil,,051/182,Rare,Water,120,Basic,"[WCC] Dark Frost (60+)<br> If this Pokémon has any 182 attached, this attack does 60 more damage.",Lx2,1,,F-30
632865,Cynthia's Feebas,Cynthias Feebas,https://tcgplayer-cdn.tcgplayer.com/product/632865_200w.jpg,3,24269,https://cpt.tcgcsv.com/k957,2025-11-29T04:52:29.427,1,,0.01,0.11,20.0,0.07,0.1,Normal,,052/182,Common,Water,30,Basic,"[C] Undulate (10)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,,
632865,Cynthia's Feebas,Cynthias Feebas,https://tcgplayer-cdn.tcgplayer.com/product/632865_200w.jpg,3,24269,https://cpt.tcgcsv.com/k957,2025-11-29T04:52:29.427,1,,0.04,0.25,1.39,0.23,0.2,Reverse Holofoil,,052/182,Common,Water,30,Basic,"[C] Undulate (10)<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.",Lx2,1,,
632866,Cynthia's Milotic,Cynthias Milotic,https://tcgplayer-cdn.tcgplayer.com/product/632866_200w.jpg,3,24269,https://cpt.tcgcsv.com/l957,2025-11-29T04:52:02.907,1,,0.1,0.28,2.99,0.26,0.3,Reverse Holofoil,,053/182,Uncommon,Water,130,Stage 1,[WC] Aqua Split (60)<br> This attack also does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Lx2,2,,
632866,Cynthia's Milotic,Cynthias Milotic,https://tcgplayer-cdn.tcgplayer.com/product/632866_200w.jpg,3,24269,https://cpt.tcgcsv.com/l957,2025-11-29T04:52:02.907,1,,0.01,0.1,20.0,0.08,0.05,Normal,,053/182,Uncommon,Water,130,Stage 1,[WC] Aqua Split (60)<br> This attack also does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Lx2,2,,
632867,Clamperl - 054/182,Clamperl 054 182,https://tcgplayer-cdn.tcgplayer.com/product/632867_200w.jpg,3,24269,https://cpt.tcgcsv.com/m957,2025-12-11T20:17:53.393,1,,0.01,0.15,2.37,0.1,0.07,Reverse Holofoil,,054/182,Common,Water,60,Basic,"[W] Shell Press (10)<br> During your opponent's next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,2,,
632867,Clamperl - 054/182,Clamperl 054 182,https://tcgplayer-cdn.tcgplayer.com/product/632867_200w.jpg,3,24269,https://cpt.tcgcsv.com/m957,2025-12-11T20:17:53.393,1,,0.01,0.1,20.0,0.05,0.05,Normal,,054/182,Common,Water,60,Basic,"[W] Shell Press (10)<br> During your opponent's next turn, this Pokémon takes 10 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,2,,
632868,Huntail,Huntail,https://tcgplayer-cdn.tcgplayer.com/product/632868_200w.jpg,3,24269,https://cpt.tcgcsv.com/n957,2025-11-29T19:11:00.463,1,"<strong>Ability: Diver's Catch</strong> Whenever 1 of your Water Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, you may put all Basic Water Energy attached to that Pokémon into your hand instead of the discard pile.",0.01,0.1,20.0,0.05,0.06,Normal,,055/182,Uncommon,Water,110,Stage 1,[WCC] Wave Splash (80),Lx2,1,,
632868,Huntail,Huntail,https://tcgplayer-cdn.tcgplayer.com/product/632868_200w.jpg,3,24269,https://cpt.tcgcsv.com/n957,2025-11-29T19:11:00.463,1,"<strong>Ability: Diver's Catch</strong> Whenever 1 of your Water Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, you may put all Basic Water Energy attached to that Pokémon into your hand instead of the discard pile.",0.06,0.25,2.18,0.23,0.25,Reverse Holofoil,,055/182,Uncommon,Water,110,Stage 1,[WCC] Wave Splash (80),Lx2,1,,
632869,Gorebyss,Gorebyss,https://tcgplayer-cdn.tcgplayer.com/product/632869_200w.jpg,3,24269,https://cpt.tcgcsv.com/p957,2025-11-13T18:12:41.5,1,,0.01,0.25,20.0,0.17,0.29,Reverse Holofoil,,056/182,Rare,Water,90,Stage 1,"[W] Crescendo Wave (30x)<br> This attack does 30 damage for each Water Energy attached to this Pokémon. Before doing damage, you may attach any number of Basic Water Energy cards from your hand to this Pokémon.",Lx2,1,,
632869,Gorebyss,Gorebyss,https://tcgplayer-cdn.tcgplayer.com/product/632869_200w.jpg,3,24269,https://cpt.tcgcsv.com/p957,2025-11-13T18:12:41.5,1,,0.01,0.14,24.0,0.08,0.08,Holofoil,,056/182,Rare,Water,90,Stage 1,"[W] Crescendo Wave (30x)<br> This attack does 30 damage for each Water Energy attached to this Pokémon. Before doing damage, you may attach any number of Basic Water Energy cards from your hand to this Pokémon.",Lx2,1,,
632870,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/632870_200w.jpg,3,24269,https://cpt.tcgcsv.com/q957,2025-11-29T00:53:44.223,1,,0.01,0.15,1.49,0.12,0.12,Reverse Holofoil,,057/182,Common,Water,70,Basic,[C] Tail Whap (10),Lx2,1,[WCC] Wave Splash (30),
632870,Buizel,Buizel,https://tcgplayer-cdn.tcgplayer.com/product/632870_200w.jpg,3,24269,https://cpt.tcgcsv.com/q957,2025-11-29T00:53:44.223,1,,0.01,0.1,2.0,0.06,0.15,Normal,,057/182,Common,Water,70,Basic,[C] Tail Whap (10),Lx2,1,[WCC] Wave Splash (30),
632871,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/632871_200w.jpg,3,24269,https://cpt.tcgcsv.com/r957,2025-11-29T19:02:28.617,1,,0.04,0.23,1.95,0.19,0.28,Reverse Holofoil,,058/182,Uncommon,Water,120,Stage 1,[CC] Whirlpool (30)<br> Discard an Energy from your opponent's Active Pokémon.,Lx2,1,"[WCC] Aqua Slash (140)<br> During your next turn, this Pokémon can't attack.",
632871,Floatzel,Floatzel,https://tcgplayer-cdn.tcgplayer.com/product/632871_200w.jpg,3,24269,https://cpt.tcgcsv.com/r957,2025-11-29T19:02:28.617,1,,0.01,0.1,2.28,0.04,0.03,Normal,,058/182,Uncommon,Water,120,Stage 1,[CC] Whirlpool (30)<br> Discard an Energy from your opponent's Active Pokémon.,Lx2,1,"[WCC] Aqua Slash (140)<br> During your next turn, this Pokémon can't attack.",
632872,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/632872_200w.jpg,3,24269,https://cpt.tcgcsv.com/s957,2025-11-29T21:12:24.86,1,,0.02,0.15,20.0,0.13,0.12,Reverse Holofoil,,059/182,Common,Water,90,Basic,[CC] Light Punch (20),Mx2,3,[WCC] Icicle (50),
632872,Snover,Snover,https://tcgplayer-cdn.tcgplayer.com/product/632872_200w.jpg,3,24269,https://cpt.tcgcsv.com/s957,2025-11-29T21:12:24.86,1,,0.01,0.1,20.0,0.06,0.08,Normal,,059/182,Common,Water,90,Basic,[CC] Light Punch (20),Mx2,3,[WCC] Icicle (50),
632873,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/632873_200w.jpg,3,24269,https://cpt.tcgcsv.com/t957,2025-11-29T04:26:17.683,1,,0.01,0.25,1.99,0.21,0.2,Reverse Holofoil,,060/182,Uncommon,Water,150,Stage 1,[CCC] Lunge Out (90),Mx2,4,"[WWWC] Frozen Wood (120+)<br> If this Pokémon has 2 or more Grass Energy attached, this attack does 120 more damage.",
632873,Abomasnow,Abomasnow,https://tcgplayer-cdn.tcgplayer.com/product/632873_200w.jpg,3,24269,https://cpt.tcgcsv.com/t957,2025-11-29T04:26:17.683,1,,0.01,0.1,1.49,0.04,0.04,Normal,,060/182,Uncommon,Water,150,Stage 1,[CCC] Lunge Out (90),Mx2,4,"[WWWC] Frozen Wood (120+)<br> If this Pokémon has 2 or more Grass Energy attached, this attack does 120 more damage.",
632874,Wash Rotom,Wash Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632874_200w.jpg,3,24269,https://cpt.tcgcsv.com/v957,2025-10-22T20:24:21.077,1,,0.01,0.11,20.0,0.05,0.1,Normal,,061/182,Common,Water,80,Basic,[W] Manual Wash (20)<br> Heal 10 damage from each of your Pokémon.,Lx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632874,Wash Rotom,Wash Rotom,https://tcgplayer-cdn.tcgplayer.com/product/632874_200w.jpg,3,24269,https://cpt.tcgcsv.com/v957,2025-10-22T20:24:21.077,1,,0.01,0.17,20.0,0.16,0.15,Reverse Holofoil,,061/182,Common,Water,80,Basic,[W] Manual Wash (20)<br> Heal 10 damage from each of your Pokémon.,Lx2,2,[CC] Gadget Show (30x)<br> This attack does 30 damage for each Pokémon Tool attached to all of your Pokémon.,
632875,Arrokuda,Arrokuda,https://tcgplayer-cdn.tcgplayer.com/product/632875_200w.jpg,3,24269,https://cpt.tcgcsv.com/w957,2025-11-29T04:30:55.47,1,,0.01,0.15,20.0,0.1,0.1,Reverse Holofoil,,062/182,Common,Water,70,Basic,[W] Reckless Charge (30)<br> This Pokémon also does 10 damage to itself.,Lx2,1,,
632875,Arrokuda,Arrokuda,https://tcgplayer-cdn.tcgplayer.com/product/632875_200w.jpg,3,24269,https://cpt.tcgcsv.com/w957,2025-11-29T04:30:55.47,1,,0.01,0.1,2.0,0.04,0.04,Normal,,062/182,Common,Water,70,Basic,[W] Reckless Charge (30)<br> This Pokémon also does 10 damage to itself.,Lx2,1,,
