productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
589892,Ceruledge ex,Ceruledge ex,https://tcgplayer-cdn.tcgplayer.com/product/589892_200w.jpg,3,23651,https://cpt.tcgcsv.com/SZK6,2025-12-10T01:21:50.817,1,,,1.18,2.78,19.93,1.94,2.49,Holofoil,036/191,Double Rare,Fire,270,Stage 1,[R] Abyssal Flames (30+)<br> This attack does 20 more damage for each Energy card in your discard pile.,Wx2,,2,[RPM] Raging Amethyst (280)<br> Discard all Energy from this Pokemon.
589893,Cetitan - 054/191,Cetitan 054 191,https://tcgplayer-cdn.tcgplayer.com/product/589893_200w.jpg,3,23651,https://cpt.tcgcsv.com/TZK6,2025-10-31T18:29:21.343,1,<strong>Ability: Solid Body</strong> This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.,,0.01,0.1,20.0,0.04,0.03,Normal,054/191,Common,Water,180,Stage 1,[WCCC] Dangerous Mouth (150),Mx2,,3,
589893,Cetitan - 054/191,Cetitan 054 191,https://tcgplayer-cdn.tcgplayer.com/product/589893_200w.jpg,3,23651,https://cpt.tcgcsv.com/TZK6,2025-10-31T18:29:21.343,1,<strong>Ability: Solid Body</strong> This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.,,0.01,0.15,2.12,0.13,0.05,Reverse Holofoil,054/191,Common,Water,180,Stage 1,[WCCC] Dangerous Mouth (150),Mx2,,3,
589894,Cetitan - 201/191,Cetitan 201 191,https://tcgplayer-cdn.tcgplayer.com/product/589894_200w.jpg,3,23651,https://cpt.tcgcsv.com/VZK6,2025-10-22T19:24:57.927,1,<strong>Ability: Solid Body</strong> This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.,,0.97,2.39,25.0,1.93,1.97,Holofoil,201/191,Illustration Rare,Water,180,Stage 1,[WCCC] Dangerous Mouth (150),Mx2,,3,
589895,Cetoddle,Cetoddle,https://tcgplayer-cdn.tcgplayer.com/product/589895_200w.jpg,3,23651,https://cpt.tcgcsv.com/WZK6,2025-08-07T12:23:35.113,1,,,0.01,0.15,2.47,0.09,0.09,Reverse Holofoil,053/191,Common,Water,100,Basic,[WC] Draining Fin (20)<br> Heal 20 damage from this Pokemon.,Mx2,,3,
589895,Cetoddle,Cetoddle,https://tcgplayer-cdn.tcgplayer.com/product/589895_200w.jpg,3,23651,https://cpt.tcgcsv.com/WZK6,2025-08-07T12:23:35.113,1,,,0.01,0.1,2.05,0.05,0.07,Normal,053/191,Common,Water,100,Basic,[WC] Draining Fin (20)<br> Heal 20 damage from this Pokemon.,Mx2,,3,
589896,Charcadet - 032/191,Charcadet 032 191,https://tcgplayer-cdn.tcgplayer.com/product/589896_200w.jpg,3,23651,https://cpt.tcgcsv.com/XZK6,2025-12-09T03:28:26.13,1,,,0.04,0.22,10.0,0.2,0.16,Reverse Holofoil,032/191,Common,Fire,70,Basic,[R] Will-O-Wisp (20),Wx2,,1,
589896,Charcadet - 032/191,Charcadet 032 191,https://tcgplayer-cdn.tcgplayer.com/product/589896_200w.jpg,3,23651,https://cpt.tcgcsv.com/XZK6,2025-12-09T03:28:26.13,1,,,0.01,0.15,2.47,0.09,0.08,Normal,032/191,Common,Fire,70,Basic,[R] Will-O-Wisp (20),Wx2,,1,
589897,Charcadet - 033/191,Charcadet 033 191,https://tcgplayer-cdn.tcgplayer.com/product/589897_200w.jpg,3,23651,https://cpt.tcgcsv.com/ZZK6,2025-12-11T01:51:04.703,1,,,0.01,0.15,50.0,0.1,0.06,Reverse Holofoil,033/191,Common,Fire,80,Basic,[R] Light Punch (10),Wx2,,2,[RRC] Flamethrower (70)<br> Discard an Energy from this Pokemon.
589897,Charcadet - 033/191,Charcadet 033 191,https://tcgplayer-cdn.tcgplayer.com/product/589897_200w.jpg,3,23651,https://cpt.tcgcsv.com/ZZK6,2025-12-11T01:51:04.703,1,,,0.01,0.1,2.28,0.06,0.03,Normal,033/191,Common,Fire,80,Basic,[R] Light Punch (10),Wx2,,2,[RRC] Flamethrower (70)<br> Discard an Energy from this Pokemon.
589898,Chien-Pao,Chien Pao,https://tcgplayer-cdn.tcgplayer.com/product/589898_200w.jpg,3,23651,https://cpt.tcgcsv.com/-ZK6,2025-12-09T03:30:07.103,1,"<strong>Ability: Snow Sink</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play.",,0.01,0.15,2.09,0.1,0.05,Holofoil,056/191,Rare,Water,120,Basic,[WWC] Icicle Loop (120)<br> Put an Energy attached to this Pokemon into your hand.,Mx2,,1,
589898,Chien-Pao,Chien Pao,https://tcgplayer-cdn.tcgplayer.com/product/589898_200w.jpg,3,23651,https://cpt.tcgcsv.com/-ZK6,2025-12-09T03:30:07.103,1,"<strong>Ability: Snow Sink</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play.",,0.01,0.23,2.21,0.22,0.17,Reverse Holofoil,056/191,Rare,Water,120,Basic,[WWC] Icicle Loop (120)<br> Put an Energy attached to this Pokemon into your hand.,Mx2,,1,
589899,Chill Teaser Toy,Chill Teaser Toy,https://tcgplayer-cdn.tcgplayer.com/product/589899_200w.jpg,3,23651,https://cpt.tcgcsv.com/_ZK6,2025-12-11T01:51:50.4,1,"You can use this card only if you go second, and only during your first turn.<br>Put an Energy attached to 1 of your opponent's Pokémon into their hand.",,0.01,0.1,2.28,0.04,0.03,Normal,166/191,Uncommon,Trainer - Item,,,,,,,
589899,Chill Teaser Toy,Chill Teaser Toy,https://tcgplayer-cdn.tcgplayer.com/product/589899_200w.jpg,3,23651,https://cpt.tcgcsv.com/_ZK6,2025-12-11T01:51:50.4,1,"You can use this card only if you go second, and only during your first turn.<br>Put an Energy attached to 1 of your opponent's Pokémon into their hand.",,0.01,0.19,1.56,0.17,0.2,Reverse Holofoil,166/191,Uncommon,Trainer - Item,,,,,,,
589900,Clemont's Quick Wit - 167/191,Clemonts Quick Wit 167 191,https://tcgplayer-cdn.tcgplayer.com/product/589900_200w.jpg,3,23651,https://cpt.tcgcsv.com/0-K6,2025-08-07T12:23:35.38,1,Heal 60 damage from each of your Lightning Pokémon.,,0.01,0.1,2.28,0.06,0.03,Normal,167/191,Uncommon,Trainer - Supporter,,,,,,,
589900,Clemont's Quick Wit - 167/191,Clemonts Quick Wit 167 191,https://tcgplayer-cdn.tcgplayer.com/product/589900_200w.jpg,3,23651,https://cpt.tcgcsv.com/0-K6,2025-08-07T12:23:35.38,1,Heal 60 damage from each of your Lightning Pokémon.,,0.01,0.2,2.17,0.19,0.2,Reverse Holofoil,167/191,Uncommon,Trainer - Supporter,,,,,,,
589901,Clemont's Quick Wit - 229/191,Clemonts Quick Wit 229 191,https://tcgplayer-cdn.tcgplayer.com/product/589901_200w.jpg,3,23651,https://cpt.tcgcsv.com/2-K6,2025-08-07T12:23:35.443,1,Heal 60 damage from each of your Lightning Pokémon.,,0.5,1.23,13.0,0.93,,Holofoil,229/191,Ultra Rare,Trainer - Supporter,,,,,,,
589902,Clemont's Quick Wit - 243/191,Clemonts Quick Wit 243 191,https://tcgplayer-cdn.tcgplayer.com/product/589902_200w.jpg,3,23651,https://cpt.tcgcsv.com/3-K6,2025-08-07T12:23:35.507,1,Heal 60 damage from each of your Lightning Pokémon.,,6.32,9.54,29.54,8.67,,Holofoil,243/191,Special Illustration Rare,Trainer - Supporter,,,,,,,
589903,Clobbopus - 112/191,Clobbopus 112 191,https://tcgplayer-cdn.tcgplayer.com/product/589903_200w.jpg,3,23651,https://cpt.tcgcsv.com/5-K6,2025-10-22T19:25:39.097,1,,,0.01,0.1,2.04,0.04,0.03,Normal,112/191,Common,Fighting,70,Basic,[F] Slight Intrusion (30)<br> This Pokemon also does 10 damage to itself.,Px2,,2,
589903,Clobbopus - 112/191,Clobbopus 112 191,https://tcgplayer-cdn.tcgplayer.com/product/589903_200w.jpg,3,23651,https://cpt.tcgcsv.com/5-K6,2025-10-22T19:25:39.097,1,,,0.01,0.14,2.37,0.11,0.09,Reverse Holofoil,112/191,Common,Fighting,70,Basic,[F] Slight Intrusion (30)<br> This Pokemon also does 10 damage to itself.,Px2,,2,
589904,Clobbopus - 207/191,Clobbopus 207 191,https://tcgplayer-cdn.tcgplayer.com/product/589904_200w.jpg,3,23651,https://cpt.tcgcsv.com/6-K6,2025-08-07T12:23:35.62,1,,,3.7,5.0,99.99,4.35,4.61,Holofoil,207/191,Illustration Rare,Fighting,70,Basic,[F] Slight Intrusion (30)<br> This Pokemon also does 10 damage to itself.,Px2,,2,
589905,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/589905_200w.jpg,3,23651,https://cpt.tcgcsv.com/7-K6,2025-12-09T03:33:28.193,1,,,0.01,0.14,2.37,0.13,0.04,Holofoil,083/191,Rare,Psychic,120,Stage 1,[P] Law of the Underworld<br> Put 6 damage counters on each Pokemon that has an Ability <em>(both yours and your opponent's)</em>.,Dx2,F-30,2,[PCC] Spooky Shot (100)
589905,Cofagrigus,Cofagrigus,https://tcgplayer-cdn.tcgplayer.com/product/589905_200w.jpg,3,23651,https://cpt.tcgcsv.com/7-K6,2025-12-09T03:33:28.193,1,,,0.04,0.2,4.99,0.16,0.14,Reverse Holofoil,083/191,Rare,Psychic,120,Stage 1,[P] Law of the Underworld<br> Put 6 damage counters on each Pokemon that has an Ability <em>(both yours and your opponent's)</em>.,Dx2,F-30,2,[PCC] Spooky Shot (100)
589906,Colbur Berry,Colbur Berry,https://tcgplayer-cdn.tcgplayer.com/product/589906_200w.jpg,3,23651,https://cpt.tcgcsv.com/8-K6,2025-08-07T12:23:35.747,1,"If the Pokémon this card is attached to is damaged by an attack from your opponent's Darkness Pokémon, it takes 60 less damage <em>(after applying Weakness and Resistance)</em>, and discard this card.",,0.02,0.19,2.15,0.17,0.16,Reverse Holofoil,168/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589906,Colbur Berry,Colbur Berry,https://tcgplayer-cdn.tcgplayer.com/product/589906_200w.jpg,3,23651,https://cpt.tcgcsv.com/8-K6,2025-08-07T12:23:35.747,1,"If the Pokémon this card is attached to is damaged by an attack from your opponent's Darkness Pokémon, it takes 60 less damage <em>(after applying Weakness and Resistance)</em>, and discard this card.",,0.01,0.1,2.28,0.03,0.03,Normal,168/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589907,Counter Gain,Counter Gain,https://tcgplayer-cdn.tcgplayer.com/product/589907_200w.jpg,3,23651,https://cpt.tcgcsv.com/9-K6,2025-12-11T01:52:14.133,1,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less.",,0.01,0.13,2.28,0.09,0.03,Normal,169/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589907,Counter Gain,Counter Gain,https://tcgplayer-cdn.tcgplayer.com/product/589907_200w.jpg,3,23651,https://cpt.tcgcsv.com/9-K6,2025-12-11T01:52:14.133,1,"If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less.",,0.03,0.22,2.99,0.15,0.05,Reverse Holofoil,169/191,Uncommon,Trainer - Pokemon Tool,,,,,,,
589908,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/589908_200w.jpg,3,23651,https://cpt.tcgcsv.com/b-K6,2025-10-31T18:29:19.33,1,,,0.01,0.15,2.08,0.12,0.09,Reverse Holofoil,030/191,Common,Fire,110,Stage 1,"[RC] Heat Breath (30+)<br> Flip a coin. If heads, this attack does 50 more damage.",Wx2,,3,
589908,Crocalor,Crocalor,https://tcgplayer-cdn.tcgplayer.com/product/589908_200w.jpg,3,23651,https://cpt.tcgcsv.com/b-K6,2025-10-31T18:29:19.33,1,,,0.01,0.1,2.07,0.04,0.03,Normal,030/191,Common,Fire,110,Stage 1,"[RC] Heat Breath (30+)<br> Flip a coin. If heads, this attack does 50 more damage.",Wx2,,3,
589909,Cryogonal,Cryogonal,https://tcgplayer-cdn.tcgplayer.com/product/589909_200w.jpg,3,23651,https://cpt.tcgcsv.com/c-K6,2025-08-07T12:23:35.923,1,,,0.01,0.15,2.12,0.13,0.1,Reverse Holofoil,047/191,Common,Water,90,Basic,"[W] Call Sign<br> Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,,1,"[W] Ice Beam (30)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
589909,Cryogonal,Cryogonal,https://tcgplayer-cdn.tcgplayer.com/product/589909_200w.jpg,3,23651,https://cpt.tcgcsv.com/c-K6,2025-08-07T12:23:35.923,1,,,0.01,0.1,2.06,0.05,0.04,Normal,047/191,Common,Water,90,Basic,"[W] Call Sign<br> Search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",Mx2,,1,"[W] Ice Beam (30)<br> Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
589910,Cyclizar ex - 159/191,Cyclizar ex 159 191,https://tcgplayer-cdn.tcgplayer.com/product/589910_200w.jpg,3,23651,https://cpt.tcgcsv.com/d-K6,2025-10-31T18:29:16.727,1,,,0.09,0.75,10.0,0.41,0.39,Holofoil,159/191,Double Rare,Colorless,210,Basic,[CCC] Break Through (130)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,,1,[GRP] Zircon Road (180)<br> You may draw 5 cards.
589911,Cyclizar ex - 228/191,Cyclizar ex 228 191,https://tcgplayer-cdn.tcgplayer.com/product/589911_200w.jpg,3,23651,https://cpt.tcgcsv.com/f-K6,2025-08-07T12:23:36.07,1,,,0.7,1.72,10.0,1.4,2.26,Holofoil,228/191,Ultra Rare,Colorless,210,Basic,[CCC] Break Through (130)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,,1,[GRP] Zircon Road (180)<br> You may draw 5 cards.
589912,Cyrano - 170/191,Cyrano 170 191,https://tcgplayer-cdn.tcgplayer.com/product/589912_200w.jpg,3,23651,https://cpt.tcgcsv.com/g-K6,2025-08-07T12:23:36.117,1,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck.",,0.01,0.22,10.18,0.2,0.25,Reverse Holofoil,170/191,Uncommon,Trainer - Supporter,,,,,,,
589912,Cyrano - 170/191,Cyrano 170 191,https://tcgplayer-cdn.tcgplayer.com/product/589912_200w.jpg,3,23651,https://cpt.tcgcsv.com/g-K6,2025-08-07T12:23:36.117,1,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck.",,0.01,0.15,2.28,0.13,0.12,Normal,170/191,Uncommon,Trainer - Supporter,,,,,,,
589913,Cyrano - 230/191,Cyrano 230 191,https://tcgplayer-cdn.tcgplayer.com/product/589913_200w.jpg,3,23651,https://cpt.tcgcsv.com/h-K6,2025-08-07T12:23:36.187,1,"Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck.",,0.71,1.99,9.99,1.81,,Holofoil,230/191,Ultra Rare,Trainer - Supporter,,,,,,,
589914,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/589914_200w.jpg,3,23651,https://cpt.tcgcsv.com/j-K6,2025-10-14T20:51:13.68,1,,,0.01,0.16,2.16,0.14,0.1,Reverse Holofoil,087/191,Common,Psychic,70,Basic,[C] Electromagnetic Sonar<br> Put a Trainer card from your discard pile into your hand.,Mx2,,1,[P] Gnaw (30)
589914,Dedenne,Dedenne,https://tcgplayer-cdn.tcgplayer.com/product/589914_200w.jpg,3,23651,https://cpt.tcgcsv.com/j-K6,2025-10-14T20:51:13.68,1,,,0.01,0.1,2.07,0.07,0.07,Normal,087/191,Common,Psychic,70,Basic,[C] Electromagnetic Sonar<br> Put a Trainer card from your discard pile into your hand.,Mx2,,1,[P] Gnaw (30)
589915,Deduction Kit,Deduction Kit,https://tcgplayer-cdn.tcgplayer.com/product/589915_200w.jpg,3,23651,https://cpt.tcgcsv.com/k-K6,2025-08-07T12:23:36.297,1,"Look at the top 3 cards of your deck and put them back in any order, or shuffle those cards and put them on the bottom of your deck.",,0.01,0.1,2.18,0.06,0.04,Normal,171/191,Uncommon,Trainer - Item,,,,,,,
589915,Deduction Kit,Deduction Kit,https://tcgplayer-cdn.tcgplayer.com/product/589915_200w.jpg,3,23651,https://cpt.tcgcsv.com/k-K6,2025-08-07T12:23:36.297,1,"Look at the top 3 cards of your deck and put them back in any order, or shuffle those cards and put them on the bottom of your deck.",,0.01,0.2,2.17,0.16,0.16,Reverse Holofoil,171/191,Uncommon,Trainer - Item,,,,,,,
589916,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/589916_200w.jpg,3,23651,https://cpt.tcgcsv.com/l-K6,2025-08-07T12:23:36.353,1,,,0.01,0.1,20.0,0.07,,Normal,117/191,Common,Darkness,70,Basic,[D] Stomp Off<br> Discard the top card of your opponent's deck.,Gx2,,1,[DC] Bite (20)
589916,Deino,Deino,https://tcgplayer-cdn.tcgplayer.com/product/589916_200w.jpg,3,23651,https://cpt.tcgcsv.com/l-K6,2025-08-07T12:23:36.353,1,,,0.01,0.18,2.37,0.18,0.16,Reverse Holofoil,117/191,Common,Darkness,70,Basic,[D] Stomp Off<br> Discard the top card of your opponent's deck.,Gx2,,1,[DC] Bite (20)
589917,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/589917_200w.jpg,3,23651,https://cpt.tcgcsv.com/m-K6,2025-10-31T18:29:19.713,1,,,0.01,0.1,20.0,0.03,0.03,Normal,010/191,Common,Grass,130,Basic,[C] Rescue Kedge<br> Put up to 2 Pokemon from your discard pile into your hand.,Rx2,,3,"[GCC] Annihilating Anchor (80)<br> Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon."
589917,Dhelmise,Dhelmise,https://tcgplayer-cdn.tcgplayer.com/product/589917_200w.jpg,3,23651,https://cpt.tcgcsv.com/m-K6,2025-10-31T18:29:19.713,1,,,0.01,0.15,2.11,0.11,0.03,Reverse Holofoil,010/191,Common,Grass,130,Basic,[C] Rescue Kedge<br> Put up to 2 Pokemon from your discard pile into your hand.,Rx2,,3,"[GCC] Annihilating Anchor (80)<br> Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon."
589918,Dialga,Dialga,https://tcgplayer-cdn.tcgplayer.com/product/589918_200w.jpg,3,23651,https://cpt.tcgcsv.com/n-K6,2025-10-31T18:29:15.583,1,,,0.02,0.21,4.99,0.15,0.13,Reverse Holofoil,135/191,Rare,Dragon,130,Basic,"[C] Time Manipulation<br> Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order.",,,2,[PMC] Buster Tail (160)
589918,Dialga,Dialga,https://tcgplayer-cdn.tcgplayer.com/product/589918_200w.jpg,3,23651,https://cpt.tcgcsv.com/n-K6,2025-10-31T18:29:15.583,1,,,0.01,0.14,2.95,0.09,0.04,Holofoil,135/191,Rare,Dragon,130,Basic,"[C] Time Manipulation<br> Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order.",,,2,[PMC] Buster Tail (160)
589919,Donphan,Donphan,https://tcgplayer-cdn.tcgplayer.com/product/589919_200w.jpg,3,23651,https://cpt.tcgcsv.com/p-K6,2025-08-07T12:23:36.543,1,,,0.01,0.1,2.08,0.07,0.07,Normal,103/191,Common,Fighting,150,Stage 1,[F] Knock Flat (40)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokemon.,Gx2,,4,"[FCC] Guarded Rolling (120)<br> Discard 2 Energy from this Pokemon. During your opponent's next turn, this Pokemon takes 100 less damage from attacks <em>(after applying Weakness and Resistance)</em>."
589919,Donphan,Donphan,https://tcgplayer-cdn.tcgplayer.com/product/589919_200w.jpg,3,23651,https://cpt.tcgcsv.com/p-K6,2025-08-07T12:23:36.543,1,,,0.01,0.15,40.0,0.14,0.13,Reverse Holofoil,103/191,Common,Fighting,150,Stage 1,[F] Knock Flat (40)<br> This attack's damage isn't affected by any effects on your opponent's Active Pokemon.,Gx2,,4,"[FCC] Guarded Rolling (120)<br> Discard 2 Energy from this Pokemon. During your opponent's next turn, this Pokemon takes 100 less damage from attacks <em>(after applying Weakness and Resistance)</em>."
589920,Dragon Elixir,Dragon Elixir,https://tcgplayer-cdn.tcgplayer.com/product/589920_200w.jpg,3,23651,https://cpt.tcgcsv.com/q-K6,2025-12-11T02:37:07.91,1,Heal 60 damage from your Active Dragon Pokémon.,,0.02,0.2,2.99,0.17,0.17,Reverse Holofoil,172/191,Uncommon,Trainer - Item,,,,,,,
589920,Dragon Elixir,Dragon Elixir,https://tcgplayer-cdn.tcgplayer.com/product/589920_200w.jpg,3,23651,https://cpt.tcgcsv.com/q-K6,2025-12-11T02:37:07.91,1,Heal 60 damage from your Active Dragon Pokémon.,,0.01,0.1,2.99,0.07,0.05,Normal,172/191,Uncommon,Trainer - Item,,,,,,,
589921,Drasna - 173/191,Drasna 173 191,https://tcgplayer-cdn.tcgplayer.com/product/589921_200w.jpg,3,23651,https://cpt.tcgcsv.com/r-K6,2025-12-11T02:37:35.547,1,"Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.",,0.01,0.1,2.28,0.06,0.05,Normal,173/191,Common,Trainer - Supporter,,,,,,,
589921,Drasna - 173/191,Drasna 173 191,https://tcgplayer-cdn.tcgplayer.com/product/589921_200w.jpg,3,23651,https://cpt.tcgcsv.com/r-K6,2025-12-11T02:37:35.547,1,"Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.",,0.02,0.19,2.47,0.16,0.16,Reverse Holofoil,173/191,Common,Trainer - Supporter,,,,,,,
589922,Drasna - 231/191,Drasna 231 191,https://tcgplayer-cdn.tcgplayer.com/product/589922_200w.jpg,3,23651,https://cpt.tcgcsv.com/s-K6,2025-08-07T12:23:36.713,1,"Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards.",,0.32,1.11,40.0,0.88,,Holofoil,231/191,Ultra Rare,Trainer - Supporter,,,,,,,
589923,Drayton - 174/191,Drayton 174 191,https://tcgplayer-cdn.tcgplayer.com/product/589923_200w.jpg,3,23651,https://cpt.tcgcsv.com/t-K6,2025-12-11T02:38:07.317,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,0.01,0.22,13.0,0.16,0.14,Reverse Holofoil,174/191,Uncommon,Trainer - Supporter,,,,,,,
589923,Drayton - 174/191,Drayton 174 191,https://tcgplayer-cdn.tcgplayer.com/product/589923_200w.jpg,3,23651,https://cpt.tcgcsv.com/t-K6,2025-12-11T02:38:07.317,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,0.01,0.11,2.95,0.11,0.04,Normal,174/191,Uncommon,Trainer - Supporter,,,,,,,
589924,Drayton - 232/191,Drayton 232 191,https://tcgplayer-cdn.tcgplayer.com/product/589924_200w.jpg,3,23651,https://cpt.tcgcsv.com/v-K6,2025-08-07T12:23:36.843,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,0.37,1.13,14.99,0.88,0.97,Holofoil,232/191,Ultra Rare,Trainer - Supporter,,,,,,,
589925,Drayton - 244/191,Drayton 244 191,https://tcgplayer-cdn.tcgplayer.com/product/589925_200w.jpg,3,23651,https://cpt.tcgcsv.com/w-K6,2025-08-07T12:23:36.89,1,Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck.,,6.82,9.25,21.63,7.99,8.2,Holofoil,244/191,Special Illustration Rare,Trainer - Supporter,,,,,,,
589926,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/589926_200w.jpg,3,23651,https://cpt.tcgcsv.com/x-K6,2025-10-14T20:47:50.417,1,,,0.01,0.1,2.03,0.03,0.03,Normal,108/191,Common,Fighting,70,Basic,[C] Burrow<br> Discard the top card of your opponent's deck.,Gx2,,2,[F] Mud-Slap (10)
589926,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/589926_200w.jpg,3,23651,https://cpt.tcgcsv.com/x-K6,2025-10-14T20:47:50.417,1,,,0.01,0.14,2.37,0.12,0.1,Reverse Holofoil,108/191,Common,Fighting,70,Basic,[C] Burrow<br> Discard the top card of your opponent's deck.,Gx2,,2,[F] Mud-Slap (10)
589927,Duraludon,Duraludon,https://tcgplayer-cdn.tcgplayer.com/product/589927_200w.jpg,3,23651,https://cpt.tcgcsv.com/z-K6,2025-10-14T20:53:21.677,1,,,0.01,0.1,20.0,0.03,0.03,Normal,129/191,Common,Metal,130,Basic,[MM] Confront (50),Rx2,G-30,2,[MMM] Duralubeam (130)<br> Discard 2 Energy from this Pokemon.
589927,Duraludon,Duraludon,https://tcgplayer-cdn.tcgplayer.com/product/589927_200w.jpg,3,23651,https://cpt.tcgcsv.com/z-K6,2025-10-14T20:53:21.677,1,,,0.01,0.13,2.47,0.08,0.04,Reverse Holofoil,129/191,Common,Metal,130,Basic,[MM] Confront (50),Rx2,G-30,2,[MMM] Duralubeam (130)<br> Discard 2 Energy from this Pokemon.
589928,Durant ex - 004/191,Durant ex 004 191,https://tcgplayer-cdn.tcgplayer.com/product/589928_200w.jpg,3,23651,https://cpt.tcgcsv.com/B-K6,2025-11-29T07:20:06.227,1,"<strong>Ability: Sudden Shearing</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top card of your opponent's deck.",,0.1,0.7,40.0,0.47,0.38,Holofoil,004/191,Double Rare,Grass,190,Basic,[GCC] Vengeful Crush (120+)<br> This attack does 30 more damage for each Prize card your opponent has taken.,Rx2,,2,
589929,Durant ex - 215/191,Durant ex 215 191,https://tcgplayer-cdn.tcgplayer.com/product/589929_200w.jpg,3,23651,https://cpt.tcgcsv.com/C-K6,2025-08-07T12:23:37.137,1,"<strong>Ability: Sudden Shearing</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top card of your opponent's deck.",,0.35,1.08,9.99,0.96,,Holofoil,215/191,Ultra Rare,Grass,190,Basic,[GCC] Vengeful Crush (120+)<br> This attack does 30 more damage for each Prize card your opponent has taken.,Rx2,,2,
589930,Durant ex - 236/191,Durant ex 236 191,https://tcgplayer-cdn.tcgplayer.com/product/589930_200w.jpg,3,23651,https://cpt.tcgcsv.com/D-K6,2025-08-07T12:23:37.217,1,"<strong>Ability: Sudden Shearing</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top card of your opponent's deck.",,18.66,22.0,60.0,19.65,23.28,Holofoil,236/191,Special Illustration Rare,Grass,190,Basic,[GCC] Vengeful Crush (120+)<br> This attack does 30 more damage for each Prize card your opponent has taken.,Rx2,,2,
589931,Dusk Ball,Dusk Ball,https://tcgplayer-cdn.tcgplayer.com/product/589931_200w.jpg,3,23651,https://cpt.tcgcsv.com/F-K6,2025-10-31T18:29:15.33,1,Look at the bottom 7 cards of your deck. You may reveal a Pokémon you find there and put it into your hand. Shuffle the other cards back into your deck.,,0.01,0.13,2.28,0.12,0.03,Normal,175/191,Uncommon,Trainer - Item,,,,,,,
