productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extUPC
516671,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/516671_200w.jpg,3,23237,https://cpt.tcgcsv.com/rH86,2025-12-17T05:17:04.957,1,,0.05,0.2,1.4,0.15,0.15,Reverse Holofoil,102/165,Common,Grass,60,Basic,"[2] Ball Roll (30x)
<br>Flip a coin until you get tails. THis attack does 30 damage for each heads.",,Rx2,,1,
516671,Exeggcute,Exeggcute,https://tcgplayer-cdn.tcgplayer.com/product/516671_200w.jpg,3,23237,https://cpt.tcgcsv.com/rH86,2025-12-17T05:17:04.957,1,,0.01,0.1,1.51,0.07,0.05,Normal,102/165,Common,Grass,60,Basic,"[2] Ball Roll (30x)
<br>Flip a coin until you get tails. THis attack does 30 damage for each heads.",,Rx2,,1,
516672,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/516672_200w.jpg,3,23237,https://cpt.tcgcsv.com/sH86,2025-12-13T01:17:05.17,1,,0.01,0.12,1.49,0.07,0.05,Normal,103/165,Uncommon,Grass,140,Stage 1,"[2] Psychic (30+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",[1GG] Hammer In (130),Fx2,None,3,
516672,Exeggutor,Exeggutor,https://tcgplayer-cdn.tcgplayer.com/product/516672_200w.jpg,3,23237,https://cpt.tcgcsv.com/sH86,2025-12-13T01:17:05.17,1,,0.5,1.0,5.99,0.93,0.83,Reverse Holofoil,103/165,Uncommon,Grass,140,Stage 1,"[2] Psychic (30+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",[1GG] Hammer In (130),Fx2,None,3,
516673,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/516673_200w.jpg,3,23237,https://cpt.tcgcsv.com/tH86,2025-12-13T01:01:36.953,1,"<strong>Ability — Cheering Bone</strong>
<br>As long as this Pokemon is on your Bench, attacks used by your Marowak do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).",0.01,0.1,20.0,0.09,0.06,Normal,104/165,Common,Fighting,70,Basic,"[F] Hit Twice (10x)
<br>Flip 2 coins. This attack does 10 damage for each heads.",,Gx2,None,1,
516673,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/516673_200w.jpg,3,23237,https://cpt.tcgcsv.com/tH86,2025-12-13T01:01:36.953,1,"<strong>Ability — Cheering Bone</strong>
<br>As long as this Pokemon is on your Bench, attacks used by your Marowak do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).",0.03,0.2,1.99,0.17,,Reverse Holofoil,104/165,Common,Fighting,70,Basic,"[F] Hit Twice (10x)
<br>Flip 2 coins. This attack does 10 damage for each heads.",,Gx2,None,1,
516674,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/516674_200w.jpg,3,23237,https://cpt.tcgcsv.com/vH86,2026-01-13T17:58:21.137,1,,0.15,0.6,72.0,0.48,0.5,Reverse Holofoil,105/165,Rare,Fighting,120,Stage 1,"[F] Bone Throw (30)
<br>This attack also does 30 damage to 1 of your opponent's Benched Pokemon (Don't apply Weakness and Resistance for Benched Pokemon.)","[1F] Boundless Power (120)
<br>During your next turn, this Pokemon can't attack.",Gx2,None,2,
516674,Marowak,Marowak,https://tcgplayer-cdn.tcgplayer.com/product/516674_200w.jpg,3,23237,https://cpt.tcgcsv.com/vH86,2026-01-13T17:58:21.137,1,,0.02,0.19,5.0,0.16,0.15,Holofoil,105/165,Rare,Fighting,120,Stage 1,"[F] Bone Throw (30)
<br>This attack also does 30 damage to 1 of your opponent's Benched Pokemon (Don't apply Weakness and Resistance for Benched Pokemon.)","[1F] Boundless Power (120)
<br>During your next turn, this Pokemon can't attack.",Gx2,None,2,
516675,Hitmonlee,Hitmonlee,https://tcgplayer-cdn.tcgplayer.com/product/516675_200w.jpg,3,23237,https://cpt.tcgcsv.com/wH86,2025-12-17T05:33:14.233,1,,0.8,1.15,9.99,1.18,1.12,Reverse Holofoil,106/165,Uncommon,Fighting,120,Basic,"[F] Twister Kick
<br>This Attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Switch this Pokemon with 1 of your Benched Pokemon.",[FFF] Low Kick (100),Px2,None,2,
516675,Hitmonlee,Hitmonlee,https://tcgplayer-cdn.tcgplayer.com/product/516675_200w.jpg,3,23237,https://cpt.tcgcsv.com/wH86,2025-12-17T05:33:14.233,1,,0.01,0.15,1.51,0.1,0.05,Normal,106/165,Uncommon,Fighting,120,Basic,"[F] Twister Kick
<br>This Attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) Switch this Pokemon with 1 of your Benched Pokemon.",[FFF] Low Kick (100),Px2,None,2,
516676,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/516676_200w.jpg,3,23237,https://cpt.tcgcsv.com/xH86,2025-12-11T03:03:06.643,1,"<strong>Ability — Counterattack</strong>
<br>If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon.",0.01,0.14,3.0,0.12,0.05,Normal,107/165,Uncommon,Fighting,120,Basic,"[FF] Excited Punch (60)
<br>During your next turn, this Pokemon's Excited Punch attack does 60 more damage (before applying Weakness and Resistance).",,Px2,None,1,
516676,Hitmonchan,Hitmonchan,https://tcgplayer-cdn.tcgplayer.com/product/516676_200w.jpg,3,23237,https://cpt.tcgcsv.com/xH86,2025-12-11T03:03:06.643,1,"<strong>Ability — Counterattack</strong>
<br>If this Pokemon is in the Active Spot and is damaged by an attack from your opponent's Pokemon (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon.",0.2,1.0,50.0,0.87,0.82,Reverse Holofoil,107/165,Uncommon,Fighting,120,Basic,"[FF] Excited Punch (60)
<br>During your next turn, this Pokemon's Excited Punch attack does 60 more damage (before applying Weakness and Resistance).",,Px2,None,1,
516677,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/516677_200w.jpg,3,23237,https://cpt.tcgcsv.com/zH86,2025-12-12T22:58:59.41,1,,0.04,0.2,40.0,0.14,,Reverse Holofoil,108/165,Common,Colorless,100,Basic,"[3] Tongue-Tied (70)
<br>During your opponent's next turn, the Defending Pokemon can't attack.",,Fx2,None,4,
516677,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/516677_200w.jpg,3,23237,https://cpt.tcgcsv.com/zH86,2025-12-12T22:58:59.41,1,,0.01,0.1,2.29,0.08,0.05,Normal,108/165,Common,Colorless,100,Basic,"[3] Tongue-Tied (70)
<br>During your opponent's next turn, the Defending Pokemon can't attack.",,Fx2,None,4,
516679,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/516679_200w.jpg,3,23237,https://cpt.tcgcsv.com/CH86,2025-12-12T22:56:56.343,1,,0.03,0.2,2.31,0.16,,Reverse Holofoil,109/165,Common,Psychic,60,Basic,"[2] Suspicious Gas (20)
<br>Your opponent's Active Pokémon is now Confused.",,Fx2,,1,
516679,Koffing,Koffing,https://tcgplayer-cdn.tcgplayer.com/product/516679_200w.jpg,3,23237,https://cpt.tcgcsv.com/CH86,2025-12-12T22:56:56.343,1,,0.01,0.1,1.49,0.06,0.05,Normal,109/165,Common,Psychic,60,Basic,"[2] Suspicious Gas (20)
<br>Your opponent's Active Pokémon is now Confused.",,Fx2,,1,
516680,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/516680_200w.jpg,3,23237,https://cpt.tcgcsv.com/DH86,2025-12-05T15:07:49.593,1,"<strong> Ability — Let's Have a Blast
<br> If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokémon, flip a coin. If heads, the Attacking Pokémon is Knocked Out.",0.01,0.2,19.98,0.16,0.15,Holofoil,110/165,Rare,Darkness,110,Stage 1,"[2] Spinning Fumes (50)
<br> This attack also does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",,Fx2,,2,
516680,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/516680_200w.jpg,3,23237,https://cpt.tcgcsv.com/DH86,2025-12-05T15:07:49.593,1,"<strong> Ability — Let's Have a Blast
<br> If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokémon, flip a coin. If heads, the Attacking Pokémon is Knocked Out.",0.1,0.75,40.0,0.71,0.56,Reverse Holofoil,110/165,Rare,Darkness,110,Stage 1,"[2] Spinning Fumes (50)
<br> This attack also does 10 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",,Fx2,,2,
516681,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/516681_200w.jpg,3,23237,https://cpt.tcgcsv.com/FH86,2025-12-17T05:25:36.6,1,,0.05,0.2,2.35,0.16,,Reverse Holofoil,118/165,Common,Water,70,Basic,"[W] Triple Strike (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",[2] Sprinkle Water (20),Lx2,None,1,
516681,Goldeen,Goldeen,https://tcgplayer-cdn.tcgplayer.com/product/516681_200w.jpg,3,23237,https://cpt.tcgcsv.com/FH86,2025-12-17T05:25:36.6,1,,0.01,0.1,2.29,0.06,0.05,Normal,118/165,Common,Water,70,Basic,"[W] Triple Strike (10x)
<br>Flip 3 coins. This attack does 10 damage for each heads.",[2] Sprinkle Water (20),Lx2,None,1,
516682,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/516682_200w.jpg,3,23237,https://cpt.tcgcsv.com/GH86,2025-12-13T01:22:30.45,1,,0.15,0.94,75.0,0.91,0.99,Reverse Holofoil,119/165,Uncommon,Water,110,Stage 1,"[W] Swim Freely (10)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","[3] Aqua Horn (60+)
<br>This attack does 30 more damage for each W Energy attached to this Pokemon.",Lx2,None,2,
516682,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/516682_200w.jpg,3,23237,https://cpt.tcgcsv.com/GH86,2025-12-13T01:22:30.45,1,,0.01,0.12,1.49,0.09,0.05,Normal,119/165,Uncommon,Water,110,Stage 1,"[W] Swim Freely (10)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.","[3] Aqua Horn (60+)
<br>This attack does 30 more damage for each W Energy attached to this Pokemon.",Lx2,None,2,
516683,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/516683_200w.jpg,3,23237,https://cpt.tcgcsv.com/HH86,2025-12-13T01:25:50.72,1,,0.04,0.2,35.0,0.15,0.16,Reverse Holofoil,120/165,Common,Water,60,Basic,"[1W] Swift (30)
<br>This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokemon.",,Lx2,None,1,
516683,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/516683_200w.jpg,3,23237,https://cpt.tcgcsv.com/HH86,2025-12-13T01:25:50.72,1,,0.01,0.1,2.29,0.07,0.05,Normal,120/165,Common,Water,60,Basic,"[1W] Swift (30)
<br>This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokemon.",,Lx2,None,1,
516684,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/516684_200w.jpg,3,23237,https://cpt.tcgcsv.com/JH86,2025-12-11T03:25:11.61,1,"<strong>Ability — Mysterious Comet</strong>
<br>Once during your turn, you may put 2 damage counters on 1 of your opponent's Pokemon. If you placed any damage counters in this way, discard this Pokemon and all attached cards.",0.2,0.6,50.0,0.57,0.47,Reverse Holofoil,121/165,Rare,Water,90,Stage 1,[1W] Speed Attack (50),,Lx2,None,1,
516684,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/516684_200w.jpg,3,23237,https://cpt.tcgcsv.com/JH86,2025-12-11T03:25:11.61,1,"<strong>Ability — Mysterious Comet</strong>
<br>Once during your turn, you may put 2 damage counters on 1 of your opponent's Pokemon. If you placed any damage counters in this way, discard this Pokemon and all attached cards.",0.01,0.2,25.0,0.16,0.14,Holofoil,121/165,Rare,Water,90,Stage 1,[1W] Speed Attack (50),,Lx2,None,1,
516685,Mr. Mime - 122/165,Mr Mime 122 165,https://tcgplayer-cdn.tcgplayer.com/product/516685_200w.jpg,3,23237,https://cpt.tcgcsv.com/KH86,2026-01-05T14:40:28.56,1,"<strong>Ability — Mimic Barrier</strong>
<br>If this Pokemon and your opponent's Active Pokemon have the same amount of Energy attached, Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon.",0.01,0.2,5.0,0.2,0.17,Holofoil,122/165,Rare,Psychic,90,Basic,"[1] Psypower
<br>Put 3 damage counters on your opponent's Pokemon in any way you like.",,Dx2,F-30,1,
516685,Mr. Mime - 122/165,Mr Mime 122 165,https://tcgplayer-cdn.tcgplayer.com/product/516685_200w.jpg,3,23237,https://cpt.tcgcsv.com/KH86,2026-01-05T14:40:28.56,1,"<strong>Ability — Mimic Barrier</strong>
<br>If this Pokemon and your opponent's Active Pokemon have the same amount of Energy attached, Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon.",0.3,0.59,50.0,0.51,0.5,Reverse Holofoil,122/165,Rare,Psychic,90,Basic,"[1] Psypower
<br>Put 3 damage counters on your opponent's Pokemon in any way you like.",,Dx2,F-30,1,
516686,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/516686_200w.jpg,3,23237,https://cpt.tcgcsv.com/LH86,2025-12-13T01:21:28.177,1,,0.2,1.65,100.0,1.23,1.32,Reverse Holofoil,123/165,Uncommon,Grass,70,Basic,"[G] Helpful Slash (20)
<br>Attach a Basic G Energy card from your discard pile to 1 of your Benched Pokemon.",[2G] Slicing Blade (70),Rx2,None,0,
516686,Scyther,Scyther,https://tcgplayer-cdn.tcgplayer.com/product/516686_200w.jpg,3,23237,https://cpt.tcgcsv.com/LH86,2025-12-13T01:21:28.177,1,,0.01,0.15,2.39,0.1,0.07,Normal,123/165,Uncommon,Grass,70,Basic,"[G] Helpful Slash (20)
<br>Attach a Basic G Energy card from your discard pile to 1 of your Benched Pokemon.",[2G] Slicing Blade (70),Rx2,None,0,
516687,Jynx ex - 124/165,Jynx ex 124 165,https://tcgplayer-cdn.tcgplayer.com/product/516687_200w.jpg,3,23237,https://cpt.tcgcsv.com/MH86,2025-11-10T18:03:30.283,1,,0.4,1.0,10.0,0.94,0.88,Holofoil,124/165,Double Rare,Water,200,Basic,"[2W] Heart-Stopping Kiss
<br>If your opponent's Active Pokemon is Asleep, it is Knocked Out.","[WWW] Icy Wind (120)
<br>Your opponent's Active Pokemon is now Asleep.",Mx2,None,2,
516688,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/516688_200w.jpg,3,23237,https://cpt.tcgcsv.com/NH86,2025-12-13T01:08:10.497,1,,0.01,0.1,1.49,0.06,0.04,Normal,125/165,Common,Lightning,90,Basic,"[L] Electro Combo (10+)
<br>If Magmar is on your Bench, this attack does 40 more damage.",[1L] Light Punch (30),Fx2,None,2,
516688,Electabuzz,Electabuzz,https://tcgplayer-cdn.tcgplayer.com/product/516688_200w.jpg,3,23237,https://cpt.tcgcsv.com/NH86,2025-12-13T01:08:10.497,1,,0.2,0.6,3.69,0.52,,Reverse Holofoil,125/165,Common,Lightning,90,Basic,"[L] Electro Combo (10+)
<br>If Magmar is on your Bench, this attack does 40 more damage.",[1L] Light Punch (30),Fx2,None,2,
516689,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/516689_200w.jpg,3,23237,https://cpt.tcgcsv.com/PH86,2025-12-12T23:00:10.247,1,,0.01,0.1,20.0,0.07,0.05,Normal,126/165,Common,Fire,90,Basic,[R] Live Coal (10),"[1RR] Flare Combo (80+)
<br>If Electabuzz is on your Bench, this attack does 80 more damage.",Wx2,None,2,
516689,Magmar,Magmar,https://tcgplayer-cdn.tcgplayer.com/product/516689_200w.jpg,3,23237,https://cpt.tcgcsv.com/PH86,2025-12-12T23:00:10.247,1,,0.5,1.15,50.0,1.1,0.91,Reverse Holofoil,126/165,Common,Fire,90,Basic,[R] Live Coal (10),"[1RR] Flare Combo (80+)
<br>If Electabuzz is on your Bench, this attack does 80 more damage.",Wx2,None,2,
516690,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/516690_200w.jpg,3,23237,https://cpt.tcgcsv.com/QH86,2025-12-12T23:15:48.483,1,,0.01,0.1,19.98,0.06,0.05,Normal,127/165,Uncommon,Grass,120,Basic,[1G] Vise Grip (30),"[1GG] Reckless Throw (90+)
<br>If you have more Prize cards remaining than your opponent, this attack does 90 more damage.",Rx2,None,2,
516690,Pinsir,Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/516690_200w.jpg,3,23237,https://cpt.tcgcsv.com/QH86,2025-12-12T23:15:48.483,1,,0.44,1.0,4.99,0.9,1.19,Reverse Holofoil,127/165,Uncommon,Grass,120,Basic,[1G] Vise Grip (30),"[1GG] Reckless Throw (90+)
<br>If you have more Prize cards remaining than your opponent, this attack does 90 more damage.",Rx2,None,2,
516691,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/516691_200w.jpg,3,23237,https://cpt.tcgcsv.com/RH86,2025-12-13T01:26:39.99,1,,0.01,0.11,1.51,0.07,0.06,Normal,128/165,Uncommon,Colorless,120,Basic,"[1] Gather the Crew
<br>Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","[2] Rage (30+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.",Fx2,None,2,
516691,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/516691_200w.jpg,3,23237,https://cpt.tcgcsv.com/RH86,2025-12-13T01:26:39.99,1,,0.14,0.71,50.0,0.56,0.53,Reverse Holofoil,128/165,Uncommon,Colorless,120,Basic,"[1] Gather the Crew
<br>Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck.","[2] Rage (30+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.",Fx2,None,2,
516692,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/516692_200w.jpg,3,23237,https://cpt.tcgcsv.com/SH86,2025-12-17T05:44:17.18,1,,0.08,0.22,5.0,0.2,0.2,Reverse Holofoil,129/165,Common,Water,30,Basic,"[W] Splashy Splash
<br>Flip a coin until you get tails. For each heads, draw a card.",,Lx2,None,1,
516692,Magikarp,Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/516692_200w.jpg,3,23237,https://cpt.tcgcsv.com/SH86,2025-12-17T05:44:17.18,1,,0.01,0.11,1.51,0.07,0.05,Normal,129/165,Common,Water,30,Basic,"[W] Splashy Splash
<br>Flip a coin until you get tails. For each heads, draw a card.",,Lx2,None,1,
516693,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/516693_200w.jpg,3,23237,https://cpt.tcgcsv.com/TH86,2025-12-03T20:49:56.697,1,"<strong>Ability — Untamed One</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you must discard the top 5 cards of your deck.",0.2,1.06,50.0,0.97,1.25,Reverse Holofoil,130/165,Rare,Water,190,Stage 1,"[3W] Hyper Beam (200)
<br>Discard an Energy from your opponent's Active Pokemon.",,Lx2,None,4,
516693,Gyarados,Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/516693_200w.jpg,3,23237,https://cpt.tcgcsv.com/TH86,2025-12-03T20:49:56.697,1,"<strong>Ability — Untamed One</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you must discard the top 5 cards of your deck.",0.04,0.25,5.0,0.26,0.25,Holofoil,130/165,Rare,Water,190,Stage 1,"[3W] Hyper Beam (200)
<br>Discard an Energy from your opponent's Active Pokemon.",,Lx2,None,4,
516694,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/516694_200w.jpg,3,23237,https://cpt.tcgcsv.com/VH86,2025-12-17T05:43:17.607,1,,0.01,0.14,20.0,0.12,0.1,Normal,131/165,Uncommon,Water,110,Basic,"[W] Hop on My Back
<br>Search your deck for up to 2 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",[2W] Aqua Edge (90),Lx2,None,1,
516694,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/516694_200w.jpg,3,23237,https://cpt.tcgcsv.com/VH86,2025-12-17T05:43:17.607,1,,0.7,1.41,6.99,1.29,1.8,Reverse Holofoil,131/165,Uncommon,Water,110,Basic,"[W] Hop on My Back
<br>Search your deck for up to 2 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.",[2W] Aqua Edge (90),Lx2,None,1,
516695,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/516695_200w.jpg,3,23237,https://cpt.tcgcsv.com/WH86,2026-01-15T01:04:37.143,1,"<strong>Ability — Transformative start</strong>
<br>Once during your first turn, if this Pokemon is in the Active Spot, you may search your deck and choose a Basic Pokemon you find there, except any Ditto. If you do, discard this Pokemon and all attached cards, and put the chosen Pokemon in its place. Then, shuffle your deck.",0.09,0.98,4.99,0.9,0.86,Reverse Holofoil,132/165,Rare,Colorless,60,Basic,[1] Splup (10),,Fx2,None,1,
516695,Ditto,Ditto,https://tcgplayer-cdn.tcgplayer.com/product/516695_200w.jpg,3,23237,https://cpt.tcgcsv.com/WH86,2026-01-15T01:04:37.143,1,"<strong>Ability — Transformative start</strong>
<br>Once during your first turn, if this Pokemon is in the Active Spot, you may search your deck and choose a Basic Pokemon you find there, except any Ditto. If you do, discard this Pokemon and all attached cards, and put the chosen Pokemon in its place. Then, shuffle your deck.",0.1,0.34,25.0,0.31,0.3,Holofoil,132/165,Rare,Colorless,60,Basic,[1] Splup (10),,Fx2,None,1,
516696,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/516696_200w.jpg,3,23237,https://cpt.tcgcsv.com/XH86,2025-12-13T01:06:37.907,1,,0.01,0.15,20.0,0.15,0.1,Normal,133/165,Common,Colorless,70,Basic,"[1] Colorful Friends
<br>Search your deck for up to 3 Pokemon of different types, reveal them, and put them into your hand. Then, shuffle your deck.",[1] Skip (10),Fx2,None,1,
516696,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/516696_200w.jpg,3,23237,https://cpt.tcgcsv.com/XH86,2025-12-13T01:06:37.907,1,,0.1,0.29,5.95,0.29,0.2,Reverse Holofoil,133/165,Common,Colorless,70,Basic,"[1] Colorful Friends
<br>Search your deck for up to 3 Pokemon of different types, reveal them, and put them into your hand. Then, shuffle your deck.",[1] Skip (10),Fx2,None,1,
516697,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/516697_200w.jpg,3,23237,https://cpt.tcgcsv.com/ZH86,2025-11-10T18:03:24.113,1,,0.7,1.26,100.0,1.17,1.25,Reverse Holofoil,134/165,Rare,Water,130,Stage 1,"[W] Spiral Drain (30)
<br>Heal 30 damage from this Pokemon.","[2W] Fighting Whirlpool (90+)
<br>If your opponent's Active Pokemon is a Pokemon EX or Pokemon V, this attack does 90 more damage.",Lx2,None,2,
516697,Vaporeon,Vaporeon,https://tcgplayer-cdn.tcgplayer.com/product/516697_200w.jpg,3,23237,https://cpt.tcgcsv.com/ZH86,2025-11-10T18:03:24.113,1,,0.01,0.25,10.0,0.18,0.2,Holofoil,134/165,Rare,Water,130,Stage 1,"[W] Spiral Drain (30)
<br>Heal 30 damage from this Pokemon.","[2W] Fighting Whirlpool (90+)
<br>If your opponent's Active Pokemon is a Pokemon EX or Pokemon V, this attack does 90 more damage.",Lx2,None,2,
516698,Jolteon,Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/516698_200w.jpg,3,23237,https://cpt.tcgcsv.com/-H86,2025-11-10T18:03:23.62,1,,0.55,1.42,9.99,1.38,2.23,Reverse Holofoil,135/165,Rare,Lightning,110,Stage 1,"[L] Linear Attack
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[2L] Fighting Lightning (90+)
<br>If your opponent's Active Pokemon is a Pokemon EX or Pokemon V, this attack does 90 more damage.",Fx2,None,0,
516698,Jolteon,Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/516698_200w.jpg,3,23237,https://cpt.tcgcsv.com/-H86,2025-11-10T18:03:23.62,1,,0.03,0.25,10.0,0.24,,Holofoil,135/165,Rare,Lightning,110,Stage 1,"[L] Linear Attack
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[2L] Fighting Lightning (90+)
<br>If your opponent's Active Pokemon is a Pokemon EX or Pokemon V, this attack does 90 more damage.",Fx2,None,0,
516699,Flareon,Flareon,https://tcgplayer-cdn.tcgplayer.com/product/516699_200w.jpg,3,23237,https://cpt.tcgcsv.com/_H86,2025-12-05T15:08:31.133,1,,0.79,1.41,7.88,1.32,1.28,Reverse Holofoil,136/165,Rare,Fire,130,Stage 1,"[R] Destructive Flame (30)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","[2R] Fighting Blaze (90+)
<br>If your opponent's Active Pokemon is a Pokemon EX or Pokemon V, this attack does 90 more damage.",Wx2,None,2,
516699,Flareon,Flareon,https://tcgplayer-cdn.tcgplayer.com/product/516699_200w.jpg,3,23237,https://cpt.tcgcsv.com/_H86,2025-12-05T15:08:31.133,1,,0.01,0.26,80.0,0.23,0.23,Holofoil,136/165,Rare,Fire,130,Stage 1,"[R] Destructive Flame (30)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokemon.","[2R] Fighting Blaze (90+)
<br>If your opponent's Active Pokemon is a Pokemon EX or Pokemon V, this attack does 90 more damage.",Wx2,None,2,
516700,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/516700_200w.jpg,3,23237,https://cpt.tcgcsv.com/0J86,2026-01-15T06:20:31.827,1,,0.01,0.1,19.98,0.09,0.04,Normal,137/165,Common,Colorless,60,Basic,"[1] Conversion 4
<br>Choose, G, R, W, L, P, F, D, M, or D type. Until the Defending Pokemon leaves the Active spot, its weakness is now that type. <em>(The amount of Weakness doesn't change.)</em>",,Fx2,None,1,
516700,Porygon,Porygon,https://tcgplayer-cdn.tcgplayer.com/product/516700_200w.jpg,3,23237,https://cpt.tcgcsv.com/0J86,2026-01-15T06:20:31.827,1,,0.05,0.2,2.47,0.16,0.14,Reverse Holofoil,137/165,Common,Colorless,60,Basic,"[1] Conversion 4
<br>Choose, G, R, W, L, P, F, D, M, or D type. Until the Defending Pokemon leaves the Active spot, its weakness is now that type. <em>(The amount of Weakness doesn't change.)</em>",,Fx2,None,1,
516701,Omanyte - 138/165,Omanyte 138 165,https://tcgplayer-cdn.tcgplayer.com/product/516701_200w.jpg,3,23237,https://cpt.tcgcsv.com/2J86,2025-12-12T23:07:09.793,1,,0.01,0.13,5.0,0.1,0.05,Normal,138/165,Uncommon,Water,100,Stage 1,"[WW] Tentacular Return (50)
<br>Put an Energy attached to your opponent's Active Pokemon into their hand.",,Lx2,None,2,
516701,Omanyte - 138/165,Omanyte 138 165,https://tcgplayer-cdn.tcgplayer.com/product/516701_200w.jpg,3,23237,https://cpt.tcgcsv.com/2J86,2025-12-12T23:07:09.793,1,,0.1,1.12,6.5,1.1,1.27,Reverse Holofoil,138/165,Uncommon,Water,100,Stage 1,"[WW] Tentacular Return (50)
<br>Put an Energy attached to your opponent's Active Pokemon into their hand.",,Lx2,None,2,
